text_entailment_score,similarity_score,processed_timestamp,result,result_sentence,reference_id,label_probabilities,batch_entity_qid,batch_entity_label
0.8346702456474304,0.4660973846912384,2026-01-08T09:27:12.952869,LABEL_2,Obama's Kenyan Citizenship?,78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.5809574127197266,0.4314463138580322,2026-01-08T09:27:12.965326,LABEL_0,Retrieved 2020-06-11.,7771c79718644d10a649fd59b97784265bce1d3a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.6333029270172119,0.42039868235588074,2026-01-08T09:27:12.980880,LABEL_0,Retrieved 2020-06-19.,7771c79718644d10a649fd59b97784265bce1d3a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.5837442278862,0.3700934946537018,2026-01-08T09:27:12.993422,LABEL_0,Retrieved 2024-06-10.,7771c79718644d10a649fd59b97784265bce1d3a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.5837442278862,0.3700934946537018,2026-01-08T09:27:13.008981,LABEL_0,Retrieved 2024-06-10.,7771c79718644d10a649fd59b97784265bce1d3a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.5837442278862,0.3700934946537018,2026-01-08T09:27:13.021541,LABEL_0,Retrieved 2024-06-10.,7771c79718644d10a649fd59b97784265bce1d3a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9401372671127319,0.5121509432792664,2026-01-08T09:27:13.036677,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8218601942062378,0.5076674222946167,2026-01-08T09:27:13.049063,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8692095279693604,0.493583619594574,2026-01-08T09:27:13.064507,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8925637602806091,0.4894329905509949,2026-01-08T09:27:13.076635,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9312937259674072,0.46048325300216675,2026-01-08T09:27:13.092101,LABEL_2,Itâs a job for all of us.â Barack Obama Download Low-res (296 KB) Download Hi-res (1256 KB) About President Barack Obama Barack H. Obama is the 44th President of the United States.,8eb093e142aea05d1c4958cc9d8f2088c13d198f,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9414236545562744,0.5254068970680237,2026-01-08T09:27:13.104222,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.846247673034668,0.5130825042724609,2026-01-08T09:27:13.119638,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9323022961616516,0.5041818618774414,2026-01-08T09:27:13.131721,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8661754727363586,0.4979429841041565,2026-01-08T09:27:13.147139,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9331240653991699,0.4791422486305237,2026-01-08T09:27:13.159539,LABEL_2,Itâs a job for all of us.â Barack Obama Download Low-res (296 KB) Download Hi-res (1256 KB) About President Barack Obama Barack H. Obama is the 44th President of the United States.,8eb093e142aea05d1c4958cc9d8f2088c13d198f,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7225815057754517,0.5392411947250366,2026-01-08T09:27:13.175004,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.880292534828186,0.5338473320007324,2026-01-08T09:27:13.187267,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8227712512016296,0.5311431884765625,2026-01-08T09:27:13.202396,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7615784406661987,0.5310428142547607,2026-01-08T09:27:13.215050,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.655626654624939,0.5012391209602356,2026-01-08T09:27:13.230150,LABEL_2,Obama's Kenyan Citizenship?,78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9208275079727173,0.5279182195663452,2026-01-08T09:27:13.242304,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7923742532730103,0.5201761722564697,2026-01-08T09:27:13.257737,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8471738696098328,0.5136463046073914,2026-01-08T09:27:13.268037,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9128845930099487,0.5037148594856262,2026-01-08T09:27:13.283102,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9174764156341553,0.4792730212211609,2026-01-08T09:27:13.295513,LABEL_2,Itâs a job for all of us.â Barack Obama Download Low-res (296 KB) Download Hi-res (1256 KB) About President Barack Obama Barack H. Obama is the 44th President of the United States.,8eb093e142aea05d1c4958cc9d8f2088c13d198f,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9225491285324097,0.477022260427475,2026-01-08T09:27:13.310641,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8334524631500244,0.45909494161605835,2026-01-08T09:27:13.322976,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8322967290878296,0.4463537931442261,2026-01-08T09:27:13.338425,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9148375988006592,0.4428520202636719,2026-01-08T09:27:13.352719,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7478784918785095,0.4347273111343384,2026-01-08T09:27:13.367834,LABEL_2,Obama's Kenyan Citizenship?,78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7900663614273071,0.525750458240509,2026-01-08T09:27:13.380408,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.928839921951294,0.5132455825805664,2026-01-08T09:27:13.395507,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.918346643447876,0.5049323439598083,2026-01-08T09:27:13.407584,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8268356323242188,0.5020131468772888,2026-01-08T09:27:13.423028,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.920101523399353,0.4757724106311798,2026-01-08T09:27:13.435479,LABEL_2,Itâs a job for all of us.â Barack Obama Download Low-res (296 KB) Download Hi-res (1256 KB) About President Barack Obama Barack H. Obama is the 44th President of the United States.,8eb093e142aea05d1c4958cc9d8f2088c13d198f,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.826188325881958,0.46335768699645996,2026-01-08T09:27:13.450941,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9018141031265259,0.4600834846496582,2026-01-08T09:27:13.463001,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8858173489570618,0.43815311789512634,2026-01-08T09:27:13.478140,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7080706357955933,0.4320138096809387,2026-01-08T09:27:13.490340,LABEL_2,Obama's Kenyan Citizenship?,78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7840614318847656,0.423186331987381,2026-01-08T09:27:13.505788,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7016705870628357,0.5223094820976257,2026-01-08T09:27:13.518177,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8742133975028992,0.515332818031311,2026-01-08T09:27:13.533300,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8414368033409119,0.5149292349815369,2026-01-08T09:27:13.545507,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7568557858467102,0.4838554859161377,2026-01-08T09:27:13.560946,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7948155403137207,0.47812405228614807,2026-01-08T09:27:13.573355,LABEL_2,Itâs a job for all of us.â Barack Obama Download Low-res (296 KB) Download Hi-res (1256 KB) About President Barack Obama Barack H. Obama is the 44th President of the United States.,8eb093e142aea05d1c4958cc9d8f2088c13d198f,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7161000967025757,0.5300264954566956,2026-01-08T09:27:13.588795,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8767510056495667,0.5217005610466003,2026-01-08T09:27:13.600938,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8418774008750916,0.5152158141136169,2026-01-08T09:27:13.616053,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7448650002479553,0.48734068870544434,2026-01-08T09:27:13.628434,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.808025598526001,0.48559775948524475,2026-01-08T09:27:13.643931,LABEL_2,Itâs a job for all of us.â Barack Obama Download Low-res (296 KB) Download Hi-res (1256 KB) About President Barack Obama Barack H. Obama is the 44th President of the United States.,8eb093e142aea05d1c4958cc9d8f2088c13d198f,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7926645278930664,0.5253122448921204,2026-01-08T09:27:13.656344,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9160069227218628,0.5203891396522522,2026-01-08T09:27:13.671455,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8377078771591187,0.5119620561599731,2026-01-08T09:27:13.683973,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9079562425613403,0.5062610507011414,2026-01-08T09:27:13.699065,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9184837937355042,0.4761371314525604,2026-01-08T09:27:13.709419,LABEL_2,Itâs a job for all of us.â Barack Obama Download Low-res (296 KB) Download Hi-res (1256 KB) About President Barack Obama Barack H. Obama is the 44th President of the United States.,8eb093e142aea05d1c4958cc9d8f2088c13d198f,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8816257119178772,0.5391038060188293,2026-01-08T09:27:13.724819,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8654857277870178,0.5188244581222534,2026-01-08T09:27:13.737228,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9413726329803467,0.5148431658744812,2026-01-08T09:27:13.752336,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9355331659317017,0.48949506878852844,2026-01-08T09:27:13.766618,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9400290846824646,0.48412105441093445,2026-01-08T09:27:13.782084,LABEL_2,Itâs a job for all of us.â Barack Obama Download Low-res (296 KB) Download Hi-res (1256 KB) About President Barack Obama Barack H. Obama is the 44th President of the United States.,8eb093e142aea05d1c4958cc9d8f2088c13d198f,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7442569732666016,0.5191966891288757,2026-01-08T09:27:13.794494,LABEL_2,Download Low-res (296 KB) Download Hi-res (1256 KB) Barack H. Obama is the 44th President of the United States.,e1b0aa5bdd585181183cb77d8b7d59bf3971fe5a,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.7833895087242126,0.4914378821849823,2026-01-08T09:27:13.809927,LABEL_2,"By Joe MillerPosted on August 29, 2008 | Corrected on September 3, 2009 522 Q: Does Barack Obama have Kenyan citizenship?",78247f3102eed769611a4d3c9946e3d15c9e03c0,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.9088994264602661,0.4909909963607788,2026-01-08T09:27:13.822009,LABEL_2,"Reprint 2004; Obama, Barack.",acaa54021510a6254ba900d715acbe28e4a308ae,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
0.8825664520263672,0.4907680153846741,2026-01-08T09:27:13.837113,LABEL_2,Photos: Barack Obama's presidencyU.S.,16b64956c937076d085b2dee70520666f076f18c,"{'SUPPORTS': 0.0, 'REFUTES': 0.0, 'NOT ENOUGH INFO': 0.0}",Q76,Barack Obama
